file,delta_band_gap (eV),delta_h_corr (Hartree),delta_scf (Hartree),d_calc_pka (pKa),phenol_5_6_7,carbox_acid,benzoic_acid,thiol_thiophenol,aliphatic_alcohol,sec_amine_neg,heteorcyle_phen,alinine,primary_amine,tert_amine,sec_amine_sec_amine_ring,ring,aromatic,charge,hybridization,CBH_1,CBH_2,CBH_3,CBH_4,CBH_5,CBH_6,CBH_7,CBH_8,CBH_9,CBH_10,CBH_11,CBH_12,CBH_13,CBH_14,CBH_15,CBH_16,CBH_17,CBH_18,CBH_19,CBH_20,CBH_21,CBH_22,CBH_23,CBH_24,CBH_25,CBH_26,CBH_27,CBH_28,CBH_29,CBH_30,CBH_31,CBH_32,CBH_33,CBH_34,CBH_35,CBH_36,CBH_37,CBH_38,CBH_39,CBH_40,CBH_41,CBH_42,CBH_43,CBH_44,CBH_45,CBH_46,CBH_47,CBH_48,CBH_49,CBH_50,CBH_51,CBH_52,CBH_53,CBH_54,CBH_55,CBH_56,CBH_57,CBH_58,CBH_59,CBH_60,CBH_61,CBH_62,CBH_63,CBH_64,CBH_65,CBH_66,CBH_67,CBH_68,CBH_69,CBH_70,CBH_71,CBH_72,CBH_73,CBH_74,CBH_75,CBH_76,CBH_77,CBH_78,CBH_79,CBH_80,CBH_81,bond_length (angstrom),delta_e_extent (au),delta_tpsa,conjugate_acid,conjugate_base,exp_pka (pKa)
1247,-0.03497,0.012202,-0.4622076,8.88,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1.02,5.02,1.74,COc1ccc(c(c1)OC)C(=[NH2+:16])c2ccccc2,[H]/[N:16]=C(\c1ccccc1)/c2ccc(cc2OC)OC,8.3
1248,-0.03295,0.012408,-0.4607124,6.27,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,5.73,1.74,Cc1ccc(c(c1)C)C(=[NH2+:16])c2ccccc2,[H]/[N:16]=C(\c1ccccc1)/c2ccc(cc2C)C,6.79
1249,-0.03955,0.012538,-0.4601388,7.34,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,10.21,1.74,Cc1ccc(c(c1)C(=[NH2+:16])c2ccccc2)C,[H]/[N:16]=C(\c1ccccc1)/c2cc(ccc2C)C,6.79
1250,-0.04492,0.01243,-0.45900255,6.91,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,8.69,1.74,Cc1cccc(c1C(=[NH2+:16])c2ccccc2)C,[H]/[N:16]=C(\c1ccccc1)/c2c(cccc2C)C,6.29
1251,-0.03712,0.012255,-0.4607306,8.04,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,-20.79,1.74,Cc1cc(cc(c1)C(=[NH2+:16])c2ccccc2)C,[H]/[N:16]=C(\c1ccccc1)/c2cc(cc(c2)C)C,7.18
1252,-0.04195,0.012289,-0.4592512,7.43,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,1.02,-22.44,1.74,COc1cccc(c1)C(=[NH2+:15])c2ccccc2,[H]/[N:15]=C(\c1ccccc1)/c2cccc(c2)OC,6.59
1253,0.01558,0.014542,-0.4704877,11.13,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0.2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,-21.9,4.58,CC(C)[NH2+:12]CCc1ccccc1,CC(C)[NH:12]CCc1ccccc1,10.02
1254,0.00448,0.014597,-0.4696769,11.42,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0.1429,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,7.06,4.58,C[NH2+:12]CCCCc1ccccc1,C[NH:12]CCCCc1ccccc1,10.8
1255,0.0154,0.014536,-0.46799904,10.44,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0.2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,1.03,4.82,4.58,C[C@@H](C[NH2+:11]C)c1ccccc1,C[C@@H](C[NH:11]C)c1ccccc1,10.07
1256,0.00627,0.01418,-0.4662604,9.55,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0.25,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,-0.97,1.62,c1ccc(cc1)C[NH3+:8],c1ccc(cc1)C[NH2:8],9.62
1257,0.01535,0.014036,-0.4685155,11.17,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0.25,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1.03,39.22,4.58,c1ccc(cc1)C[NH2+:23]C(CC2CCCCC2)CC3CCCCC3,c1ccc(cc1)C[NH:23]C(CC2CCCCC2)CC3CCCCC3,7.7
1258,0.00457,0.014626,-0.46951517,10.81,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0.25,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0.1429,0,0,0,0,0,0,0,0.25,0,0,0,0,1.03,14.1,4.58,COc1ccc(cc1)C[NH2+:24]C(CC2CCCCC2)CC3CCCCC3,COc1ccc(cc1)C[NH:24]C(CC2CCCCC2)CC3CCCCC3,7.8
1259,-0.00061,0.012393,-0.45499387,5.58,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,0.1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,-36.91,-2.83,c1ccc(cc1)CCCC(=O)[OH:12],c1ccc(cc1)CCCC(=O)[O-:12],4.76
1260,-0.00019,0.014214,-0.4651143,9.62,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0.25,0,0,0,0,0,0,0,0,0,0.1667,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,12.73,4.58,c1ccc(cc1)CC(Cc2ccccc2)[NH2+:23]Cc3ccc(cc3)Cl,c1ccc(cc1)CC(Cc2ccccc2)[NH:23]Cc3ccc(cc3)Cl,6.1
1261,-0.0055,0.01409,-0.46608186,9.83,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0.25,0.1429,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,1.03,-2.54,4.58,CCOc1cccc(c1)C[NH2+:25]C(Cc2ccccc2)Cc3ccccc3,CCOc1cccc(c1)C[NH:25]C(Cc2ccccc2)Cc3ccccc3,6.4
1262,0.02152,0.014346,-0.46832603,10.92,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0.25,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,8.45,1.2,CC[NH+:12](CC)Cc1ccccc1,CC[N:12](CC)Cc1ccccc1,9.44
1263,-0.00745,0.014051,-0.46708727,10.3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0.25,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1.03,-16.29,1.62,COc1cccc(c1OC)C[NH3+:10],COc1cccc(c1OC)C[NH2:10],9.41
1264,-0.00341,0.014101,-0.46669185,9.78,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0.25,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,1.03,-0.44,1.62,COc1ccc(cc1OC)C[NH3+:10],COc1ccc(cc1OC)C[NH2:10],9.39
1265,-0.00923,0.01265,-0.45252183,3.17,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,-1.15,-2.83,c1ccc(cc1)/C=C/C(=O)[OH:11],c1ccc(cc1)/C=C/C(=O)[O-:11],4.45
1266,0.0054,0.014818,-0.4635576,8.13,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0.25,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,1.03,-10.24,4.58,c1ccc(cc1)C[NH2+:22]CC(c2ccccc2)c3ccccc3,c1ccc(cc1)C[NH:22]CC(c2ccccc2)c3ccccc3,7.6
1267,-0.00287,0.014062,-0.46754336,10.47,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0.25,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1.03,-12.96,1.62,COc1ccccc1C[NH3+:9],COc1ccccc1C[NH2:9],9.7
1268,-0.00124,0.014173,-0.4660522,9.61,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0.25,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,1.03,2.24,1.62,c1cc2c(cc1C[NH3+:9])OCO2,c1cc2c(cc1C[NH2:9])OCO2,9.37
1269,-0.00671,0.014086,-0.46004403,6.71,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,5.72,1.62,C(c1c(c(c(c(c1F)F)F)F)F)[NH3+:8],C(c1c(c(c(c(c1F)F)F)F)F)[NH2:8],7.67
1270,0.00212,0.014783,-0.45460775,4.59,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,82.81,1.62,c1ccc(c(c1)C[NH3+:8])S(=O)(=O)N,c1ccc(c(c1)C[NH2:8])S(=O)(=O)N,8.53
1271,-0.01264,0.01238,-0.4524283,4.25,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,5.1,-2.83,Cc1ccccc1/C=C/C(=O)[OH:12],Cc1ccccc1/C=C/C(=O)[O-:12],4.49
1272,0.01478,0.014019,-0.46341574,8.9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0.25,0,0,0,0,0,0,0.1667,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,5.05,1.62,c1cc(ccc1C[NH3+:8])S(=O)(=O)N,c1cc(ccc1C[NH2:8])S(=O)(=O)N,8.52
1273,0.02709,0.014283,-0.44820392,1.81,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,-8.41,1.62,c1ccc(cc1)c2ccccc2[NH3+:13],c1ccc(cc1)c2ccccc2[NH2:13],3.82
1274,0.01674,0.014262,-0.44855416,1.94,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,14.44,1.62,c1ccc(cc1)c2cccc(c2)[NH3+:13],c1ccc(cc1)c2cccc(c2)[NH2:13],4.25
1275,0.00804,0.014168,-0.44837967,2.21,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,10.39,1.62,c1ccc-2c(c1)Cc3c2cccc3[NH3+:14],c1ccc-2c(c1)Cc3c2cccc3[NH2:14],3.87
1276,0.01692,0.01434,-0.44941115,2.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,8.74,1.62,c1ccc-2c(c1)Cc3c2ccc(c3)[NH3+:14],c1ccc-2c(c1)Cc3c2ccc(c3)[NH2:14],4.64
1277,0.01057,0.013922,-0.44816813,1.96,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,4.88,1.62,c1ccc-2c(c1)Cc3c2c(ccc3)[NH3+:14],c1ccc-2c(c1)Cc3c2c(ccc3)[NH2:14],3.39
1278,-0.01074,0.0125,-0.45295537,4.33,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,-1.4,-2.83,Cc1ccc(cc1)/C=C/C(=O)[OH:12],Cc1ccc(cc1)/C=C/C(=O)[O-:12],4.56
1279,0.00149,0.014229,-0.4663695,10.17,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0.17,1.62,c1ccc2c(c1)CC(C2)[NH3+:10],c1ccc2c(c1)CC(C2)[NH2:10],9.57
1280,0.00105,0.014555,-0.46412835,8.72,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0.2,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,3.03,1.62,c1ccc2c(c1)C[C@H]([C@@H]2O)[NH3+:10],c1ccc2c(c1)C[C@H]([C@@H]2O)[NH2:10],8.13
1281,0.00519,0.014576,-0.46557677,9.59,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,-11.79,4.58,c1ccc2c(c1)CC[C@@H]2[NH2+:19][C@H]3CCc4c3cccc4,c1ccc2c(c1)CC[C@@H]2[NH:19][C@H]3CCc4c3cccc4,6.46
1282,-0.0004,0.014601,-0.46713817,9.99,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,5.89,4.58,C[C@@H](c1ccccc1)[NH2+:18][C@H]2CCc3c2cccc3,C[C@@H](c1ccccc1)[NH:18][C@H]2CCc3c2cccc3,6.87
1283,0.02672,0.014474,-0.44367814,-0.96,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,93.92,4.58,c1ccc2c(c1)CC[C@@H]2[NH2+:16]c3cccc(c3)N(=O)=O,c1ccc2c(c1)CC[C@@H]2[NH:16]c3cccc(c3)N(=O)=O,-0.46
1284,0.02244,0.014458,-0.43615648,-3.73,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,-797.39,4.58,c1ccc2c(c1)CC[C@@H]2[NH2+:16]c3ccc(cc3)N(=O)=O,c1ccc2c(c1)CC[C@@H]2[NH:16]c3ccc(cc3)N(=O)=O,-1.13
1285,0.02671,0.014642,-0.4511297,2.74,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,-85.53,4.58,c1ccc(cc1)[NH2+:16][C@H]2CCc3c2cccc3,c1ccc(cc1)[NH:16][C@H]2CCc3c2cccc3,1.8
1286,0.02787,0.014743,-0.45013395,1.93,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,-155.86,4.58,Cc1ccccc1[NH2+:17][C@H]2CCc3c2cccc3,Cc1ccccc1[NH:17][C@H]2CCc3c2cccc3,0.83
1287,0.029,0.014486,-0.45164236,2.8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,-192.97,4.58,Cc1cccc(c1)[NH2+:17][C@H]2CCc3c2cccc3,Cc1cccc(c1)[NH:17][C@H]2CCc3c2cccc3,2.49
1288,0.03194,0.014602,-0.45254162,3.27,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,-120.7,4.58,Cc1ccc(cc1)[NH2+:17][C@H]2CCc3c2cccc3,Cc1ccc(cc1)[NH:17][C@H]2CCc3c2cccc3,1.8
1289,0.01627,0.014152,-0.448457,2.16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,4.22,1.62,c1ccc2c(c1)cccc2[NH3+:11],c1ccc2c(c1)cccc2[NH2:11],3.92
